"Plot","Value","date","MAP","Index"
"K10",0.245977945625782,2022-03-27,4,"EVI"
"K11",0.206595435738564,2022-03-27,4,"EVI"
"K12",0.220009088516235,2022-03-27,4,"EVI"
"K13",0.331100136041641,2022-03-27,4,"EVI"
"K14",0.399080783128738,2022-03-27,4,"EVI"
"K15",0.319087237119675,2022-03-27,4,"EVI"
"S09",0.291352272033691,2022-03-27,4,"EVI"
"S13",0.272781878709793,2022-03-27,4,"EVI"
"S14",0.268762975931168,2022-03-27,4,"EVI"
"S15",0.246371895074844,2022-03-27,4,"EVI"
"S16",0.361672416329384,2022-03-27,4,"EVI"
"S17",0.287713557481766,2022-03-27,4,"EVI"
"S18",0.297914117574692,2022-03-27,4,"EVI"
"S19",0.282595276832581,2022-03-27,4,"EVI"
"S20",0.286468014121056,2022-03-27,4,"EVI"
"S21",0.368804961442947,2022-03-27,4,"EVI"
"S22",0.363008931279182,2022-03-27,4,"EVI"
"S23",0.302953660488129,2022-03-27,4,"EVI"
"S25",0.43359249830246,2022-03-27,4,"EVI"
"S26",0.538472056388855,2022-03-27,4,"EVI"
"S27",0.534128665924072,2022-03-27,4,"EVI"
"S28",0.490600973367691,2022-03-27,4,"EVI"
"S29",0.351567417383194,2022-03-27,4,"EVI"
"S30",0.425531923770905,2022-03-27,4,"EVI"
"S31",0.425457090139389,2022-03-27,4,"EVI"
"S32",0.274545073509216,2022-03-27,4,"EVI"
"S33",0.366951137781143,2022-03-27,4,"EVI"
"E7",2.50255537033081,2022-03-27,4,"RVI"
"E8",2.8288459777832,2022-03-27,4,"RVI"
"E9",2.6923713684082,2022-03-27,4,"RVI"
"E10",2.39180326461792,2022-03-27,4,"RVI"
"E11",3.62598419189453,2022-03-27,4,"RVI"
"E12",3.32879722118378,2022-03-27,4,"RVI"
"E13",3.08387088775635,2022-03-27,4,"RVI"
"E14",3.36483263969421,2022-03-27,4,"RVI"
"E15",2.87548804283142,2022-03-27,4,"RVI"
"E16",2.54830050468445,2022-03-27,4,"RVI"
"E17",2.27709519863129,2022-03-27,4,"RVI"
"K01",2.32790267467499,2022-03-27,4,"RVI"
"K02",3.0874320268631,2022-03-27,4,"RVI"
"K03",2.55517244338989,2022-03-27,4,"RVI"
"K04",2.68990612030029,2022-03-27,4,"RVI"
"K05",3.4564733505249,2022-03-27,4,"RVI"
"K06",2.68274593353271,2022-03-27,4,"RVI"
"K07",3.05831527709961,2022-03-27,4,"RVI"
"K08",1.77950310707092,2022-03-27,4,"RVI"
"K09",2.22784829139709,2022-03-27,4,"RVI"
"K10",1.84038949012756,2022-03-27,4,"RVI"
"K11",1.68275487422943,2022-03-27,4,"RVI"
"K12",1.81800103187561,2022-03-27,4,"RVI"
"K13",2.55134224891663,2022-03-27,4,"RVI"
"K14",2.97097396850586,2022-03-27,4,"RVI"
"K15",2.37440752983093,2022-03-27,4,"RVI"
"S09",2.09671068191528,2022-03-27,4,"RVI"
"S13",1.94880533218384,2022-03-27,4,"RVI"
"S14",1.99337351322174,2022-03-27,4,"RVI"
"S15",1.84168446063995,2022-03-27,4,"RVI"
"S16",2.79366898536682,2022-03-27,4,"RVI"
"S17",2.06963455677032,2022-03-27,4,"RVI"
"S18",2.23791527748108,2022-03-27,4,"RVI"
"S19",2.07496476173401,2022-03-27,4,"RVI"
"S20",2.17687427997589,2022-03-27,4,"RVI"
"S21",2.75,2022-03-27,4,"RVI"
"S22",2.70571422576904,2022-03-27,4,"RVI"
"S23",2.15319418907166,2022-03-27,4,"RVI"
"S25",3.33332669734955,2022-03-27,4,"RVI"
"S26",4.73906707763672,2022-03-27,4,"RVI"
"S27",4.77529764175415,2022-03-27,4,"RVI"
"S28",4.1476845741272,2022-03-27,4,"RVI"
"S29",2.45461654663086,2022-03-27,4,"RVI"
"S30",3.18302655220032,2022-03-27,4,"RVI"
"S31",3.32202219963074,2022-03-27,4,"RVI"
"S32",1.98095238208771,2022-03-27,4,"RVI"
"S33",2.77669024467468,2022-03-27,4,"RVI"
"E7",-0.119751185178757,2022-03-27,4,"VIG"
"E8",-0.0987124368548393,2022-03-27,4,"VIG"
"E9",-0.0917874500155449,2022-03-27,4,"VIG"
"E10",-0.116864770650864,2022-03-27,4,"VIG"
"E11",-0.036842092871666,2022-03-27,4,"VIG"
"E12",-0.0275853779166937,2022-03-27,4,"VIG"
"E13",-0.0503597222268581,2022-03-27,4,"VIG"
"E14",-0.0395778156816959,2022-03-27,4,"VIG"
"E15",-0.0834073387086391,2022-03-27,4,"VIG"
"E16",-0.103296689689159,2022-03-27,4,"VIG"
"E17",-0.114495944231749,2022-03-27,4,"VIG"
"K01",-0.12894519418478,2022-03-27,4,"VIG"
"K02",-0.0582723934203386,2022-03-27,4,"VIG"
"K03",-0.118644051253796,2022-03-27,4,"VIG"
"K04",-0.101578384637833,2022-03-27,4,"VIG"
"K05",-0.0451453104615211,2022-03-27,4,"VIG"
"K06",-0.11418841779232,2022-03-27,4,"VIG"
"K07",-0.0800374895334244,2022-03-27,4,"VIG"
"K08",-0.168164297938347,2022-03-27,4,"VIG"
"K09",-0.127098321914673,2022-03-27,4,"VIG"
"K10",-0.178245596587658,2022-03-27,4,"VIG"
"K11",-0.195213124155998,2022-03-27,4,"VIG"
"K12",-0.176617026329041,2022-03-27,4,"VIG"
"K13",-0.0752133205533028,2022-03-27,4,"VIG"
"K14",-0.100726902484894,2022-03-27,4,"VIG"
"K15",-0.14495113492012,2022-03-27,4,"VIG"
"S09",-0.139837399125099,2022-03-27,4,"VIG"
"S13",-0.169349685311317,2022-03-27,4,"VIG"
"S14",-0.16002793610096,2022-03-27,4,"VIG"
"S15",-0.184357523918152,2022-03-27,4,"VIG"
"S16",-0.0836672820150852,2022-03-27,4,"VIG"
"S17",-0.152024701237679,2022-03-27,4,"VIG"
"S18",-0.147410333156586,2022-03-27,4,"VIG"
"S19",-0.144266434013844,2022-03-27,4,"VIG"
"S20",-0.144854083657265,2022-03-27,4,"VIG"
"S21",-0.0792377442121506,2022-03-27,4,"VIG"
"S22",-0.0831621289253235,2022-03-27,4,"VIG"
"S23",-0.152108430862427,2022-03-27,4,"VIG"
"S25",-0.0380209479480982,2022-03-27,4,"VIG"
"S26",0.0210843570530415,2022-03-27,4,"VIG"
"S27",0.0212121419608593,2022-03-27,4,"VIG"
"S28",0.0456988960504532,2022-03-27,4,"VIG"
"S29",-0.12006714195013,2022-03-27,4,"VIG"
"S30",-0.0653594881296158,2022-03-27,4,"VIG"
"S31",-0.0607471112161875,2022-03-27,4,"VIG"
"S32",-0.1440799087286,2022-03-27,4,"VIG"
"S33",-0.0929965451359749,2022-03-27,4,"VIG"
"E7",0.0931591168045998,2022-03-27,4,"TCARI"
"E8",0.101136311888695,2022-03-27,4,"TCARI"
"E9",0.115799114108086,2022-03-27,4,"TCARI"
"E10",0.0919762253761292,2022-03-27,4,"TCARI"
"E11",0.108423732221127,2022-03-27,4,"TCARI"
"E12",0.112722240388393,2022-03-27,4,"TCARI"
"E13",0.110415525734425,2022-03-27,4,"TCARI"
"E14",0.104318901896477,2022-03-27,4,"TCARI"
"E15",0.0984674245119095,2022-03-27,4,"TCARI"
"E16",0.0959970578551292,2022-03-27,4,"TCARI"
"E17",0.101172458380461,2022-03-27,4,"TCARI"
"K01",0.0888767093420029,2022-03-27,4,"TCARI"
"K02",0.100864615291357,2022-03-27,4,"TCARI"
"K03",0.09638462215662,2022-03-27,4,"TCARI"
"K04",0.103296834975481,2022-03-27,4,"TCARI"
"K05",0.114694140851498,2022-03-27,4,"TCARI"
"K06",0.0947330631315708,2022-03-27,4,"TCARI"
"K07",0.118632037192583,2022-03-27,4,"TCARI"
"K08",0.0742967277765274,2022-03-27,4,"TCARI"
"K09",0.112701967358589,2022-03-27,4,"TCARI"
"K10",0.0814773254096508,2022-03-27,4,"TCARI"
"K11",0.0700489357113838,2022-03-27,4,"TCARI"
"K12",0.0778910368680954,2022-03-27,4,"TCARI"
"K13",0.134568519890308,2022-03-27,4,"TCARI"
"K14",0.110595397651196,2022-03-27,4,"TCARI"
"K15",0.0826920717954636,2022-03-27,4,"TCARI"
"S09",0.107475005090237,2022-03-27,4,"TCARI"
"S13",0.104041878134012,2022-03-27,4,"TCARI"
"S14",0.0998011007905006,2022-03-27,4,"TCARI"
"S15",0.0909456014633179,2022-03-27,4,"TCARI"
"S16",0.115594010800123,2022-03-27,4,"TCARI"
"S17",0.10093754902482,2022-03-27,4,"TCARI"
"S18",0.0999542251229286,2022-03-27,4,"TCARI"
"S19",0.0901467651128769,2022-03-27,4,"TCARI"
"S20",0.101690202951431,2022-03-27,4,"TCARI"
"S21",0.105460815131664,2022-03-27,4,"TCARI"
"S22",0.111199002712965,2022-03-27,4,"TCARI"
"S23",0.100769825279713,2022-03-27,4,"TCARI"
"S25",0.115386009216309,2022-03-27,4,"TCARI"
"S26",0.115230835974216,2022-03-27,4,"TCARI"
"S27",0.1158042922616,2022-03-27,4,"TCARI"
"S28",0.153070092201233,2022-03-27,4,"TCARI"
"S29",0.0963921323418617,2022-03-27,4,"TCARI"
"S30",0.118543244898319,2022-03-27,4,"TCARI"
"S31",0.111073296517134,2022-03-27,4,"TCARI"
"S32",0.112785428762436,2022-03-27,4,"TCARI"
"S33",0.108351960778236,2022-03-27,4,"TCARI"
"E7",5.67999995837454e-06,2022-04-26,5,"B1"
"E8",5.67999995837454e-06,2022-04-26,5,"B1"
"E9",6.16999977864907e-06,2022-04-26,5,"B1"
"E10",5.88000011703116e-06,2022-04-26,5,"B1"
"E11",5.29999988430063e-06,2022-04-26,5,"B1"
"E12",5.05499997416337e-06,2022-04-26,5,"B1"
"E13",5.34999981027795e-06,2022-04-26,5,"B1"
"E14",5.8099999478145e-06,2022-04-26,5,"B1"
"E15",6.0399997892091e-06,2022-04-26,5,"B1"
"E16",6.24999984211172e-06,2022-04-26,5,"B1"
"E17",6.36999993730569e-06,2022-04-26,5,"B1"
"K01",5.63000003239722e-06,2022-04-26,5,"B1"
"K02",5.73999977859785e-06,2022-04-26,5,"B1"
"K03",5.89999990552315e-06,2022-04-26,5,"B1"
"K04",6.07999982094043e-06,2022-04-26,5,"B1"
"K05",6.07999982094043e-06,2022-04-26,5,"B1"
"K06",5.93000004300848e-06,2022-04-26,5,"B1"
"K07",6.50999982099165e-06,2022-04-26,5,"B1"
"K08",6.70000008540228e-06,2022-04-26,5,"B1"
"K09",7.48999991628807e-06,2022-04-26,5,"B1"
"K10",7.48999991628807e-06,2022-04-26,5,"B1"
"K11",7.57999987399671e-06,2022-04-26,5,"B1"
"K12",6.92000003255089e-06,2022-04-26,5,"B1"
"K13",8.31000033940654e-06,2022-04-26,5,"B1"
"K14",7.84999974712264e-06,2022-04-26,5,"B1"
"K15",7.84999974712264e-06,2022-04-26,5,"B1"
"S09",7.04000012774486e-06,2022-04-26,5,"B1"
"S13",7.79000038164668e-06,2022-04-26,5,"B1"
"S14",7.79000038164668e-06,2022-04-26,5,"B1"
"S15",8.28999964141985e-06,2022-04-26,5,"B1"
"S16",6.53999995847698e-06,2022-04-26,5,"B1"
"S17",7.00000009601354e-06,2022-04-26,5,"B1"
"S18",6.7400001171336e-06,2022-04-26,5,"B1"
"S19",6.72000010126794e-06,2022-04-26,5,"B1"
"S20",7.04000012774486e-06,2022-04-26,5,"B1"
"S21",6.35000014881371e-06,2022-04-26,5,"B1"
"S22",6.41999986328301e-06,2022-04-26,5,"B1"
"S23",7.00000009601354e-06,2022-04-26,5,"B1"
"S25",5.97999996898579e-06,2022-04-26,5,"B1"
"S26",5.24999995832331e-06,2022-04-26,5,"B1"
"S27",5.16999989486067e-06,2022-04-26,5,"B1"
"S28",5.84999997954583e-06,2022-04-26,5,"B1"
"S29",6.56000020171632e-06,2022-04-26,5,"B1"
"S30",6.56000020171632e-06,2022-04-26,5,"B1"
"S31",6.16999977864907e-06,2022-04-26,5,"B1"
"S32",7.759999789414e-06,2022-04-26,5,"B1"
"S33",6.22000015937374e-06,2022-04-26,5,"B1"
"E7",7.58000032874406e-06,2022-04-26,5,"B2"
"E8",7.00999999025953e-06,2022-04-26,5,"B2"
"E9",7.97000029706396e-06,2022-04-26,5,"B2"
"E10",7.85499969424563e-06,2022-04-26,5,"B2"
"E11",5.71999999010586e-06,2022-04-26,5,"B2"
"E12",6.34000025456771e-06,2022-04-26,5,"B2"
"E13",6.7400001171336e-06,2022-04-26,5,"B2"
"E14",7.22000004316214e-06,2022-04-26,5,"B2"
"E15",7.18500018592749e-06,2022-04-26,5,"B2"
"E16",7.39999995857943e-06,2022-04-26,5,"B2"
"E17",8.11000063549727e-06,2022-04-26,5,"B2"
"K01",7.22499999028514e-06,2022-04-26,5,"B2"
"K02",6.54999985272298e-06,2022-04-26,5,"B2"
"K03",7.61999990572804e-06,2022-04-26,5,"B2"
"K04",8.08000004326459e-06,2022-04-26,5,"B2"
"K05",6.62000047668698e-06,2022-04-26,5,"B2"
"K06",7.67999995332502e-06,2022-04-26,5,"B2"
"K07",6.75999990562559e-06,2022-04-26,5,"B2"
"K08",8.3800005086232e-06,2022-04-26,5,"B2"
"K09",9.55999985308154e-06,2022-04-26,5,"B2"
"K10",9.8549999165698e-06,2022-04-26,5,"B2"
"K11",9.66000061453087e-06,2022-04-26,5,"B2"
"K12",8.76999956744839e-06,2022-04-26,5,"B2"
"K13",1.19000001177483e-05,2022-04-26,5,"B2"
"K14",8.65999936650041e-06,2022-04-26,5,"B2"
"K15",9.11000006453833e-06,2022-04-26,5,"B2"
"S09",8.60000000102445e-06,2022-04-26,5,"B2"
"S13",9.96000017039478e-06,2022-04-26,5,"B2"
"S14",9.63999991654418e-06,2022-04-26,5,"B2"
"S15",1.01800005722907e-05,2022-04-26,5,"B2"
"S16",7.82999995863065e-06,2022-04-26,5,"B2"
"S17",8.86999987415038e-06,2022-04-26,5,"B2"
"S18",8.44999976834515e-06,2022-04-26,5,"B2"
"S19",8.82000040292041e-06,2022-04-26,5,"B2"
"S20",8.46000057208585e-06,2022-04-26,5,"B2"
"S21",8.2199994722032e-06,2022-04-26,5,"B2"
"S22",8.20000059320591e-06,2022-04-26,5,"B2"
"S23",8.38999949337449e-06,2022-04-26,5,"B2"
"S25",7.754999842291e-06,2022-04-26,5,"B2"
"S26",5.73999977859785e-06,2022-04-26,5,"B2"
"S27",5.51999983144924e-06,2022-04-26,5,"B2"
"S28",7.07999970472883e-06,2022-04-26,5,"B2"
"S29",9.02000010682968e-06,2022-04-26,5,"B2"
"S30",7.65999993745936e-06,2022-04-26,5,"B2"
"S31",7.17999978405715e-06,2022-04-26,5,"B2"
"S32",1.0419999853184e-05,2022-04-26,5,"B2"
"S33",7.90000012784731e-06,2022-04-26,5,"B2"
"E7",1.07000005300506e-05,2022-04-26,5,"B3"
"E8",1.00799998108414e-05,2022-04-26,5,"B3"
"E9",1.13599999167491e-05,2022-04-26,5,"B3"
"E10",1.11400004243478e-05,2022-04-26,5,"B3"
"E11",8.30999942991184e-06,2022-04-26,5,"B3"
"E12",9.28000008570962e-06,2022-04-26,5,"B3"
"E13",9.89999989542412e-06,2022-04-26,5,"B3"
"E14",9.88000010693213e-06,2022-04-26,5,"B3"
"E15",1.01000000540807e-05,2022-04-26,5,"B3"
"E16",1.0400000064692e-05,2022-04-26,5,"B3"
"E17",1.13000000965258e-05,2022-04-26,5,"B3"
"K01",1.01100004030741e-05,2022-04-26,5,"B3"
"K02",9.47000035012024e-06,2022-04-26,5,"B3"
"K03",1.06400002550799e-05,2022-04-26,5,"B3"
"K04",1.13599999167491e-05,2022-04-26,5,"B3"
"K05",9.60000033956021e-06,2022-04-26,5,"B3"
"K06",1.06300003608339e-05,2022-04-26,5,"B3"
"K07",9.47000035012024e-06,2022-04-26,5,"B3"
"K08",1.19599999379716e-05,2022-04-26,5,"B3"
"K09",1.31400001919246e-05,2022-04-26,5,"B3"
"K10",1.35700001919759e-05,2022-04-26,5,"B3"
"K11",1.33399989863392e-05,2022-04-26,5,"B3"
"K12",1.21500002023822e-05,2022-04-26,5,"B3"
"K13",1.61699999807752e-05,2022-04-26,5,"B3"
"K14",1.19400001494796e-05,2022-04-26,5,"B3"
"K15",1.2639999113162e-05,2022-04-26,5,"B3"
"S09",1.22800001918222e-05,2022-04-26,5,"B3"
"S13",1.40400006785057e-05,2022-04-26,5,"B3"
"S14",1.33800003823126e-05,2022-04-26,5,"B3"
"S15",1.41399996209657e-05,2022-04-26,5,"B3"
"S16",1.13299997792637e-05,2022-04-26,5,"B3"
"S17",1.24999996842234e-05,2022-04-26,5,"B3"
"S18",1.21200000648969e-05,2022-04-26,5,"B3"
"S19",1.25200003822101e-05,2022-04-26,5,"B3"
"S20",1.20400000014342e-05,2022-04-26,5,"B3"
"S21",1.16600003821077e-05,2022-04-26,5,"B3"
"S22",1.18799998745089e-05,2022-04-26,5,"B3"
"S23",1.20400000014342e-05,2022-04-26,5,"B3"
"S25",1.08300000647432e-05,2022-04-26,5,"B3"
"S26",8.29999953566585e-06,2022-04-26,5,"B3"
"S27",8.09999983175658e-06,2022-04-26,5,"B3"
"S28",9.67999949352816e-06,2022-04-26,5,"B3"
"S29",1.2639999113162e-05,2022-04-26,5,"B3"
"S30",1.10600003608852e-05,2022-04-26,5,"B3"
"S31",1.05499998426239e-05,2022-04-26,5,"B3"
"S32",1.43000006573857e-05,2022-04-26,5,"B3"
"S33",1.10800001493772e-05,2022-04-26,5,"B3"
"E7",1.43800007208483e-05,2022-04-26,5,"B4"
"E8",1.28900010167854e-05,2022-04-26,5,"B4"
"E9",1.47000000652042e-05,2022-04-26,5,"B4"
"E10",1.49049997162365e-05,2022-04-26,5,"B4"
"E11",9.37000004341826e-06,2022-04-26,5,"B4"
"E12",1.02300000435207e-05,2022-04-26,5,"B4"
"E13",1.18199995995383e-05,2022-04-26,5,"B4"
"E14",1.23600002552848e-05,2022-04-26,5,"B4"
"E15",1.22799997370748e-05,2022-04-26,5,"B4"
"E16",1.27399998746114e-05,2022-04-26,5,"B4"
"E17",1.52100001287181e-05,2022-04-26,5,"B4"
"K01",1.33999997160572e-05,2022-04-26,5,"B4"
"K02",1.17200006570783e-05,2022-04-26,5,"B4"
"K03",1.4460000784311e-05,2022-04-26,5,"B4"
"K04",1.59800001711119e-05,2022-04-26,5,"B4"
"K05",1.19000005724956e-05,2022-04-26,5,"B4"
"K06",1.37400002131471e-05,2022-04-26,5,"B4"
"K07",1.19850001283339e-05,2022-04-26,5,"B4"
"K08",1.62100004672538e-05,2022-04-26,5,"B4"
"K09",1.92999996215804e-05,2022-04-26,5,"B4"
"K10",2.01550001293072e-05,2022-04-26,5,"B4"
"K11",1.97800000023562e-05,2022-04-26,5,"B4"
"K12",1.7130000742327e-05,2022-04-26,5,"B4"
"K13",2.56650000665104e-05,2022-04-26,5,"B4"
"K14",1.74799988599261e-05,2022-04-26,5,"B4"
"K15",1.82799994945526e-05,2022-04-26,5,"B4"
"S09",1.68599999597063e-05,2022-04-26,5,"B4"
"S13",2.02549999812618e-05,2022-04-26,5,"B4"
"S14",1.90599985216977e-05,2022-04-26,5,"B4"
"S15",2.06700005946914e-05,2022-04-26,5,"B4"
"S16",1.49699999383301e-05,2022-04-26,5,"B4"
"S17",1.75149998540292e-05,2022-04-26,5,"B4"
"S18",1.7100001059589e-05,2022-04-26,5,"B4"
"S19",1.75149998540292e-05,2022-04-26,5,"B4"
"S20",1.69900004038936e-05,2022-04-26,5,"B4"
"S21",1.53799992403947e-05,2022-04-26,5,"B4"
"S22",1.57499998749699e-05,2022-04-26,5,"B4"
"S23",1.65500005095964e-05,2022-04-26,5,"B4"
"S25",1.37400002131471e-05,2022-04-26,5,"B4"
"S26",9.39999972615624e-06,2022-04-26,5,"B4"
"S27",9.1499996415223e-06,2022-04-26,5,"B4"
"S28",1.29700001707533e-05,2022-04-26,5,"B4"
"S29",1.73199987330008e-05,2022-04-26,5,"B4"
"S30",1.38799996420857e-05,2022-04-26,5,"B4"
"S31",1.30000003082387e-05,2022-04-26,5,"B4"
"S32",2.14399988180958e-05,2022-04-26,5,"B4"
"S33",1.49000006786082e-05,2022-04-26,5,"B4"
"E7",1.98799989448162e-05,2022-04-26,5,"B5"
"E8",1.87400000868365e-05,2022-04-26,5,"B5"
"E9",2.17399992834544e-05,2022-04-26,5,"B5"
"E10",2.02150004042778e-05,2022-04-26,5,"B5"
"E11",1.5499999790336e-05,2022-04-26,5,"B5"
"E12",1.65999990713317e-05,2022-04-26,5,"B5"
"E13",1.75999994098675e-05,2022-04-26,5,"B5"
"E14",1.75000004674075e-05,2022-04-26,5,"B5"
"E15",1.75699988176348e-05,2022-04-26,5,"B5"
"E16",1.83899992407532e-05,2022-04-26,5,"B5"
"E17",2.04400002985494e-05,2022-04-26,5,"B5"
"K01",1.84350001291023e-05,2022-04-26,5,"B5"
"K02",1.7100001059589e-05,2022-04-26,5,"B5"
"K03",1.97899989871075e-05,2022-04-26,5,"B5"
"K04",2.13399998756358e-05,2022-04-26,5,"B5"
"K05",1.82000003405847e-05,2022-04-26,5,"B5"
"K06",1.89200000022538e-05,2022-04-26,5,"B5"
"K07",1.86350007425062e-05,2022-04-26,5,"B5"
"K08",2.2210000679479e-05,2022-04-26,5,"B5"
"K09",2.46800009335857e-05,2022-04-26,5,"B5"
"K10",2.54900005529635e-05,2022-04-26,5,"B5"
"K11",2.49200002144789e-05,2022-04-26,5,"B5"
"K12",2.31000012718141e-05,2022-04-26,5,"B5"
"K13",3.0619998142356e-05,2022-04-26,5,"B5"
"K14",2.42200003413018e-05,2022-04-26,5,"B5"
"K15",2.38900011026999e-05,2022-04-26,5,"B5"
"S09",2.29200013563968e-05,2022-04-26,5,"B5"
"S13",2.65899980149698e-05,2022-04-26,5,"B5"
"S14",2.49999993684469e-05,2022-04-26,5,"B5"
"S15",2.70200016529998e-05,2022-04-26,5,"B5"
"S16",2.13000002986519e-05,2022-04-26,5,"B5"
"S17",2.3410000721924e-05,2022-04-26,5,"B5"
"S18",2.33200007642154e-05,2022-04-26,5,"B5"
"S19",2.29799998123781e-05,2022-04-26,5,"B5"
"S20",2.30750001719571e-05,2022-04-26,5,"B5"
"S21",2.13900002563605e-05,2022-04-26,5,"B5"
"S22",2.22299986489816e-05,2022-04-26,5,"B5"
"S23",2.28900007641641e-05,2022-04-26,5,"B5"
"S25",1.91400013136445e-05,2022-04-26,5,"B5"
"S26",1.56200003402773e-05,2022-04-26,5,"B5"
"S27",1.49500001498382e-05,2022-04-26,5,"B5"
"S28",1.77100009750575e-05,2022-04-26,5,"B5"
"S29",2.27700002142228e-05,2022-04-26,5,"B5"
"S30",2.03399995371001e-05,2022-04-26,5,"B5"
"S31",1.99499991140328e-05,2022-04-26,5,"B5"
"S32",2.76499995379709e-05,2022-04-26,5,"B5"
"S33",2.00800004677149e-05,2022-04-26,5,"B5"
"E7",2.89899999188492e-05,2022-04-26,5,"B6"
"E8",3.09399983962066e-05,2022-04-26,5,"B6"
"E9",3.21100014843978e-05,2022-04-26,5,"B6"
"E10",3.07400005112868e-05,2022-04-26,5,"B6"
"E11",2.9549999453593e-05,2022-04-26,5,"B6"
"E12",2.92799995804671e-05,2022-04-26,5,"B6"
"E13",2.93899993266677e-05,2022-04-26,5,"B6"
"E14",2.9799999538227e-05,2022-04-26,5,"B6"
"E15",3.09399983962066e-05,2022-04-26,5,"B6"
"E16",3.17099984386005e-05,2022-04-26,5,"B6"
"E17",3.09349998133257e-05,2022-04-26,5,"B6"
"K01",2.95800000458257e-05,2022-04-26,5,"B6"
"K02",2.76600003417116e-05,2022-04-26,5,"B6"
"K03",3.08700000459794e-05,2022-04-26,5,"B6"
"K04",3.1059998946148e-05,2022-04-26,5,"B6"
"K05",2.97499991575023e-05,2022-04-26,5,"B6"
"K06",3.04549994325498e-05,2022-04-26,5,"B6"
"K07",3.16650002787355e-05,2022-04-26,5,"B6"
"K08",3.28200003423262e-05,2022-04-26,5,"B6"
"K09",3.18599995807745e-05,2022-04-26,5,"B6"
"K10",3.38799982273486e-05,2022-04-26,5,"B6"
"K11",3.33300013153348e-05,2022-04-26,5,"B6"
"K12",3.18300008075312e-05,2022-04-26,5,"B6"
"K13",3.42300008924212e-05,2022-04-26,5,"B6"
"K14",3.22900013998151e-05,2022-04-26,5,"B6"
"K15",3.27699999616016e-05,2022-04-26,5,"B6"
"S09",3.37300007231534e-05,2022-04-26,5,"B6"
"S13",3.59500008926261e-05,2022-04-26,5,"B6"
"S14",3.53299983544275e-05,2022-04-26,5,"B6"
"S15",3.62700011464767e-05,2022-04-26,5,"B6"
"S16",3.15299985231832e-05,2022-04-26,5,"B6"
"S17",3.39699981850572e-05,2022-04-26,5,"B6"
"S18",3.32400013576262e-05,2022-04-26,5,"B6"
"S19",3.32599993271288e-05,2022-04-26,5,"B6"
"S20",3.32000017806422e-05,2022-04-26,5,"B6"
"S21",3.1039999157656e-05,2022-04-26,5,"B6"
"S22",3.16000005113892e-05,2022-04-26,5,"B6"
"S23",3.46699998772237e-05,2022-04-26,5,"B6"
"S25",2.98899994959356e-05,2022-04-26,5,"B6"
"S26",3.08300004689954e-05,2022-04-26,5,"B6"
"S27",3.02600001305109e-05,2022-04-26,5,"B6"
"S28",2.65100006799912e-05,2022-04-26,5,"B6"
"S29",3.31099981849547e-05,2022-04-26,5,"B6"
"S30",3.26500012306497e-05,2022-04-26,5,"B6"
"S31",3.20600011036731e-05,2022-04-26,5,"B6"
"S32",3.36800003424287e-05,2022-04-26,5,"B6"
"S33",3.06100009765942e-05,2022-04-26,5,"B6"
"E7",3.33899988618214e-05,2022-04-26,5,"B7"
"E8",3.58200013579335e-05,2022-04-26,5,"B7"
"E9",3.68100008927286e-05,2022-04-26,5,"B7"
"E10",3.51599992427509e-05,2022-04-26,5,"B7"
"E11",3.49000001733657e-05,2022-04-26,5,"B7"
"E12",3.40850001521176e-05,2022-04-26,5,"B7"
"E13",3.41099985234905e-05,2022-04-26,5,"B7"
"E14",3.50299997080583e-05,2022-04-26,5,"B7"
"E15",3.70800007658545e-05,2022-04-26,5,"B7"
"E16",3.68000000889879e-05,2022-04-26,5,"B7"
"E17",3.58200013579335e-05,2022-04-26,5,"B7"
"K01",3.52200004272163e-05,2022-04-26,5,"B7"
"K02",3.26199988194276e-05,2022-04-26,5,"B7"
"K03",3.59699988621287e-05,2022-04-26,5,"B7"
"K04",3.57499993697274e-05,2022-04-26,5,"B7"
"K05",3.5000000934815e-05,2022-04-26,5,"B7"
"K06",3.59699988621287e-05,2022-04-26,5,"B7"
"K07",3.70800007658545e-05,2022-04-26,5,"B7"
"K08",3.74400005966891e-05,2022-04-26,5,"B7"
"K09",3.57600001734681e-05,2022-04-26,5,"B7"
"K10",3.8779999158578e-05,2022-04-26,5,"B7"
"K11",3.7409998185467e-05,2022-04-26,5,"B7"
"K12",3.57700009772088e-05,2022-04-26,5,"B7"
"K13",3.74000010197051e-05,2022-04-26,5,"B7"
"K14",3.67799984815065e-05,2022-04-26,5,"B7"
"K15",3.73500006389804e-05,2022-04-26,5,"B7"
"S09",3.81700010620989e-05,2022-04-26,5,"B7"
"S13",4.0150000131689e-05,2022-04-26,5,"B7"
"S14",3.94999988202471e-05,2022-04-26,5,"B7"
"S15",4.05099999625236e-05,2022-04-26,5,"B7"
"S16",3.59650002792478e-05,2022-04-26,5,"B7"
"S17",3.84800005122088e-05,2022-04-26,5,"B7"
"S18",3.74900009774137e-05,2022-04-26,5,"B7"
"S19",3.7599998904625e-05,2022-04-26,5,"B7"
"S20",3.75400013581384e-05,2022-04-26,5,"B7"
"S21",3.55800002580509e-05,2022-04-26,5,"B7"
"S22",3.59000005119015e-05,2022-04-26,5,"B7"
"S23",3.94599992432632e-05,2022-04-26,5,"B7"
"S25",3.47900004271651e-05,2022-04-26,5,"B7"
